id,split,label,snr_target,noise_type,homology,n,p_mean,p_med,p95,p_max
a3e9b137004344ab8b7cb63e4bceae7e,train,0,3.0,1overf,H1,1288,0.1498512962590093,0.12507742643356323,0.35767412185668945,0.5212452411651611
0e51af47275c401792806cfdc3d3f78d,train,0,5.0,1overf,H0,976,inf,1.4970526099205017,2.019099712371826,inf
0e51af47275c401792806cfdc3d3f78d,train,0,5.0,1overf,H1,1289,0.14071451285904557,0.11340367794036865,0.35547494888305664,0.6618747711181641
e0f0aa6dd2d94ab39531a97f4058861d,train,0,2.0,1overf,H0,2027,inf,1.2670817375183105,1.8770853281021118,inf
e0f0aa6dd2d94ab39531a97f4058861d,train,0,2.0,1overf,H1,2963,0.1259360317841117,0.1038283109664917,0.31190598011016846,0.6244461536407471
c66ab372aafe4ee1b1e4caffa127207d,test,0,2.0,1overf,H0,1904,inf,0.45657581090927124,0.6352992653846741,inf
c66ab372aafe4ee1b1e4caffa127207d,test,0,2.0,1overf,H1,997,0.0822586012460523,0.05455172061920166,0.2383238673210144,1.0750560760498047
d1237a7e930546b9b1a98425671bf3a3,train,0,6.0,1overf,H0,2020,inf,1.1016644835472107,1.618338942527771,inf
d1237a7e930546b9b1a98425671bf3a3,train,0,6.0,1overf,H1,2551,0.11518071189388393,0.09173870086669922,0.2964819669723511,0.5199902057647705
b7e6f833c22946fea36c0c88ed905dd9,train,0,8.0,1overf,H0,982,inf,1.0881139636039734,1.4515424966812134,inf
b7e6f833c22946fea36c0c88ed905dd9,train,0,8.0,1overf,H1,1206,0.10586575953719232,0.08653128147125244,0.2661917209625244,0.43327581882476807
ae46e513e3a64bb6b7c6565a43142917,test,0,2.0,1overf,H0,2027,inf,1.2565255165100098,1.817869782447815,inf
ae46e513e3a64bb6b7c6565a43142917,test,0,2.0,1overf,H1,2876,0.1347897897509441,0.110659658908844,0.3409998416900635,0.5883800983428955
bd54c8fa1ed44117b78a5c084c8c07ed,train,0,10.0,1overf,H0,3000,inf,1.340961217880249,1.8394213914871216,inf
bd54c8fa1ed44117b78a5c084c8c07ed,train,0,10.0,1overf,H1,4810,0.12727562781431076,0.1040719747543335,0.3219555616378784,0.5515669584274292
92ad560510f040fdbe53173935d7608a,train,0,6.0,white,H0,3000,inf,1.6390315890312195,2.300271987915039,inf
92ad560510f040fdbe53173935d7608a,train,0,6.0,white,H1,5182,0.13750721802356297,0.11390101909637451,0.3390364646911621,0.6125515699386597
fe0e95b9391247ffa2f162cef0b52041,test,0,6.0,1overf,H0,3000,inf,1.3975641131401062,1.970790982246399,inf
fe0e95b9391247ffa2f162cef0b52041,test,0,6.0,1overf,H1,4810,0.13146837176503362,0.10861533880233765,0.32706117630004883,0.5158400535583496
d1f62f8d7b3142a3b7ff1bda9e4f37ab,test,0,5.0,1overf,H0,1978,inf,1.048237919807434,1.4350491762161255,inf
d1f62f8d7b3142a3b7ff1bda9e4f37ab,test,0,5.0,1overf,H1,2600,0.11158649274936089,0.09213703870773315,0.2785482406616211,0.4386507272720337
1676cb15f5f84b68a44f2db046506f03,train,0,8.0,1overf,H0,2027,inf,1.2454150915145874,1.8941746950149536,inf
1676cb15f5f84b68a44f2db046506f03,train,0,8.0,1overf,H1,2825,0.1282371966184768,0.10661959648132324,0.3234694004058838,0.5659401416778564
b0775129221f40cb9788b54a9f9b0b2f,train,0,6.0,1overf,H0,1894,inf,0.6006154119968414,0.7900480628013611,inf
b0775129221f40cb9788b54a9f9b0b2f,train,0,6.0,1overf,H1,1199,0.09673951987528225,0.06745791435241699,0.27787256240844727,1.368575096130371
7f3bb87e2bfa42b299866aff9e35ce61,val,0,4.0,1overf,H0,2027,inf,1.2641806602478027,1.8369191884994507,inf
7f3bb87e2bfa42b299866aff9e35ce61,val,0,4.0,1overf,H1,2930,0.12914128293356392,0.10661786794662476,0.3234513998031616,0.5662107467651367
ee655cf04ce643909ad461187aa6b738,train,0,4.0,white,H0,2008,inf,1.5024129152297974,2.160707950592041,inf
ee655cf04ce643909ad461187aa6b738,train,0,4.0,white,H1,3106,0.13931693968585593,0.11524230241775513,0.3376185894012451,0.5840922594070435
99214715347f487aadb56f88b56acf0b,train,0,10.0,1overf,H0,1968,inf,1.3307493329048157,1.8242604732513428,inf
99214715347f487aadb56f88b56acf0b,train,0,10.0,1overf,H1,2744,0.12534443095717415,0.09937459230422974,0.3259958028793335,0.5433536767959595
763d6280bf0f4a8eb21fc79c3e48f8fb,train,0,3.0,white,H0,3000,inf,1.423745572566986,2.066749334335327,inf
763d6280bf0f4a8eb21fc79c3e48f8fb,train,0,3.0,white,H1,4955,0.1366325214820962,0.11341452598571777,0.3474544286727905,0.5251127481460571
5ac9bc98787d4d30af81f3460160d48e,train,0,3.0,1overf,H0,2027,inf,1.267775297164917,1.885039210319519,inf
5ac9bc98787d4d30af81f3460160d48e,train,0,3.0,1overf,H1,2917,0.13113091520793968,0.10774850845336914,0.3340381383895874,0.6205514669418335
ab0ef87dee68428c9841169c4ec70b02,train,0,4.0,1overf,H0,1850,inf,0.4706374853849411,0.6447046995162964,inf
ab0ef87dee68428c9841169c4ec70b02,train,0,4.0,1overf,H1,1065,0.07583889966839356,0.05053389072418213,0.2361416220664978,0.6366979479789734
a89cb3f2a7ca4b6f8851a94c5ff7eab4,val,0,6.0,1overf,H0,2034,inf,1.2208747863769531,1.8514845371246338,inf
a89cb3f2a7ca4b6f8851a94c5ff7eab4,val,0,6.0,1overf,H1,2963,0.1263589881136737,0.10283553600311279,0.32150566577911377,0.5311869382858276
f1b26576b6d14877a623396b6c2e4fd3,train,0,8.0,1overf,H0,2034,inf,1.2569290399551392,1.8634393215179443,inf
f1b26576b6d14877a623396b6c2e4fd3,train,0,8.0,1overf,H1,2874,0.13048939532344342,0.10991483926773071,0.3244730234146118,0.7540686130523682
378ca19097af4568a2fda340adbd4800,train,0,10.0,1overf,H0,992,inf,1.328308880329132,1.8293205499649048,inf
378ca19097af4568a2fda340adbd4800,train,0,10.0,1overf,H1,1162,0.12479026572019015,0.10447943210601807,0.31053149700164795,0.6848843097686768
198138575e70459ab0cd74ae65000f4e,train,0,2.0,1overf,H0,975,inf,1.1724635362625122,1.779477834701538,inf
198138575e70459ab0cd74ae65000f4e,train,0,2.0,1overf,H1,1080,0.12785231487618554,0.1033104658126831,0.3225353956222534,0.7707110643386841
e6f0011d51034bc48efde1653a3b524c,train,0,5.0,1overf,H0,975,inf,1.2279881238937378,1.6651781797409058,inf
e6f0011d51034bc48efde1653a3b524c,train,0,5.0,1overf,H1,1167,0.1333601576912168,0.10488629341125488,0.33686673641204834,0.6520495414733887
45a13af77cc343ba8aed5e9959cc6dbc,train,0,8.0,1overf,H0,1936,inf,0.8307818174362183,1.0663319826126099,inf
45a13af77cc343ba8aed5e9959cc6dbc,train,0,8.0,1overf,H1,1741,0.11493690858826701,0.08725988864898682,0.32057011127471924,0.6896648406982422
823feb89275a4a7ca1ff9b5d5ac2098f,test,0,3.0,1overf,H0,1957,inf,1.095460057258606,1.5436571836471558,inf
823feb89275a4a7ca1ff9b5d5ac2098f,test,0,3.0,1overf,H1,2391,0.11930758885288278,0.09661245346069336,0.3036653995513916,0.6533416509628296
cd1148e01e7f462096421f4b4aa001dd,train,0,2.0,1overf,H0,3000,inf,1.1226052045822144,1.5448403358459473,inf
cd1148e01e7f462096421f4b4aa001dd,train,0,2.0,1overf,H1,4476,0.11254714461338104,0.08935761451721191,0.2926367521286011,0.6270527839660645
e5c5ba44ca40479097fb79319048710b,test,0,8.0,1overf,H0,3000,inf,1.2505927085876465,1.7786865234375,inf
e5c5ba44ca40479097fb79319048710b,test,0,8.0,1overf,H1,4459,0.11981127106520488,0.09649741649627686,0.30412352085113525,0.5938975811004639
f96fb5eb01254a9d9db236b32c03f4a3,test,0,10.0,1overf,H0,2024,inf,1.4655542373657227,2.0564403533935547,inf
f96fb5eb01254a9d9db236b32c03f4a3,test,0,10.0,1overf,H1,3167,0.13945285627282603,0.11571979522705078,0.35853660106658936,0.5772382020950317
7cdd80e77d514a9792e6341aa4c508ed,val,0,5.0,1overf,H0,982,inf,1.1602497696876526,1.5983250141143799,inf
7cdd80e77d514a9792e6341aa4c508ed,val,0,5.0,1overf,H1,1065,0.1221806417608485,0.09780657291412354,0.31512200832366943,0.5303746461868286
2850497d7cd04f6eb69e5944463febf9,val,0,2.0,1overf,H0,1012,inf,1.1391363143920898,1.820540189743042,inf
2850497d7cd04f6eb69e5944463febf9,val,0,2.0,1overf,H1,1195,0.1322590911238762,0.10331571102142334,0.3348468542098999,0.4684795141220093
2a2010bdce6240f19bc481d975a1802e,train,0,5.0,1overf,H0,1003,inf,1.3783636093139648,1.996573805809021,inf
2a2010bdce6240f19bc481d975a1802e,train,0,5.0,1overf,H1,1192,0.1307933873578206,0.10623592138290405,0.3314429521560669,0.6066566705703735
849d3a8a8f1c4fcfb5ad429516c688e1,train,0,4.0,1overf,H0,968,inf,1.243186116218567,1.7617286443710327,inf
849d3a8a8f1c4fcfb5ad429516c688e1,train,0,4.0,1overf,H1,1056,0.1282971709627997,0.10045957565307617,0.33728957176208496,0.4951655864715576
f0e8f77fa63f4ae2855e6919fb0b3314,train,0,5.0,white,H0,1008,inf,1.6129589080810547,2.333178997039795,inf
f0e8f77fa63f4ae2855e6919fb0b3314,train,0,5.0,white,H1,1414,0.15161858631832764,0.12311416864395142,0.396518349647522,0.6349408626556396
7e1c82ae0f4a4234812e7c10fa8fb999,train,0,10.0,1overf,H0,1904,inf,0.40112511813640594,0.5482126474380493,inf
7e1c82ae0f4a4234812e7c10fa8fb999,train,0,10.0,1overf,H1,1242,0.05995712269715449,0.041559308767318726,0.16611838340759277,0.48427361249923706
4271fb06595c4141801f3ba9bced9527,train,0,4.0,1overf,H0,891,inf,0.8999844193458557,1.146817922592163,inf
4271fb06595c4141801f3ba9bced9527,train,0,4.0,1overf,H1,574,0.13408497007050996,0.09109383821487427,0.4068634510040283,0.8986480236053467
1d61612d59f94239b5842f9fe893ef7c,train,0,10.0,1overf,H0,1958,inf,0.6307277679443359,0.8461681604385376,inf
1d61612d59f94239b5842f9fe893ef7c,train,0,10.0,1overf,H1,1430,0.09405885807700924,0.06754001975059509,0.27126961946487427,0.4967536926269531
fce0637a5599461ca40a725ddc807ded,train,0,3.0,1overf,H0,1901,inf,0.6146683692932129,0.8241137862205505,inf
fce0637a5599461ca40a725ddc807ded,train,0,3.0,1overf,H1,1247,0.09480923715360469,0.06867432594299316,0.2634115219116211,0.6616474390029907
56a9a5cb5ca6477b9f5d88bf081b9c07,train,0,6.0,1overf,H0,2006,inf,1.0967716574668884,1.575660228729248,inf
56a9a5cb5ca6477b9f5d88bf081b9c07,train,0,6.0,1overf,H1,2634,0.11387027855524079,0.09041905403137207,0.2914419174194336,0.6658072471618652
4cae8f66a558419e9dd3119915260e83,train,0,10.0,1overf,H0,1992,inf,1.0327832102775574,1.4752012491226196,inf
4cae8f66a558419e9dd3119915260e83,train,0,10.0,1overf,H1,2475,0.11197777960035536,0.09309220314025879,0.27782177925109863,0.5604047775268555
6287091243994385800470a496c1cfc1,train,0,3.0,1overf,H0,928,inf,1.1474417448043823,1.4616206884384155,inf
6287091243994385800470a496c1cfc1,train,0,3.0,1overf,H1,717,0.15953171328021892,0.11584806442260742,0.4279729127883911,1.0262829065322876
832717ebef6b40988329d9a2f3a37495,train,0,5.0,1overf,H0,970,inf,0.9948106110095978,1.4856138229370117,inf
832717ebef6b40988329d9a2f3a37495,train,0,5.0,1overf,H1,1024,0.11969418829539791,0.10023367404937744,0.3017001152038574,0.4747464656829834
0cdc3f9049384a8dbaff1453d24baf02,train,0,2.0,1overf,H0,2034,inf,1.2373916506767273,1.9013148546218872,inf
0cdc3f9049384a8dbaff1453d24baf02,train,0,2.0,1overf,H1,2837,0.12409052409292065,0.1016613245010376,0.3164175748825073,0.527238130569458
723e8ba880ea4d88aeb7530310b28532,test,0,6.0,1overf,H0,3000,inf,0.5861704349517822,0.7906190752983093,inf
723e8ba880ea4d88aeb7530310b28532,test,0,6.0,1overf,H1,2330,0.08617018677390184,0.06472751498222351,0.243402898311615,0.5996706485748291
3ce0f60781d849cd8e6c60d2a9917c62,train,0,10.0,1overf,H0,996,inf,1.2609596252441406,1.6751974821090698,inf
3ce0f60781d849cd8e6c60d2a9917c62,train,0,10.0,1overf,H1,1199,0.1347026048450295,0.11386370658874512,0.3326042890548706,0.5277266502380371
b7133f572aca4a00a9f12b40b6e31f6f,val,0,10.0,1overf,H0,3000,inf,1.3922984600067139,2.024369955062866,inf
b7133f572aca4a00a9f12b40b6e31f6f,val,0,10.0,1overf,H1,4846,0.12870009544217484,0.10811078548431396,0.3225860595703125,0.5527909994125366
235bf0546f954cc29d71777c9a68c611,train,0,2.0,white,H0,3000,inf,1.4350641369819641,2.0873196125030518,inf
235bf0546f954cc29d71777c9a68c611,train,0,2.0,white,H1,4917,0.12958328704996905,0.10694587230682373,0.32388365268707275,0.6357783079147339
58a4cf8c2cce4b99b4e6d0a4d127a83d,train,0,8.0,1overf,H0,1915,inf,0.7322222590446472,1.0047886371612549,inf
58a4cf8c2cce4b99b4e6d0a4d127a83d,train,0,8.0,1overf,H1,1501,0.10028841450244566,0.07190513610839844,0.29754865169525146,0.8960319757461548
114c61b03af044228e48352e57e3f87b,train,0,6.0,1overf,H0,1984,inf,1.1757813692092896,1.6271491050720215,inf
114c61b03af044228e48352e57e3f87b,train,0,6.0,1overf,H1,2600,0.11958990342341937,0.0969972014427185,0.29760491847991943,0.5865498781204224
650746f38d084b809851343131a32411,test,0,8.0,1overf,H0,1003,inf,1.39531409740448,1.9495214223861694,inf
650746f38d084b809851343131a32411,test,0,8.0,1overf,H1,1309,0.1446451907671527,0.1210399866104126,0.35258686542510986,0.603264570236206
6a42bab0723f4816b80586bbf2f7e3ec,train,0,8.0,1overf,H0,1992,inf,1.1100951433181763,1.5337893962860107,inf
6a42bab0723f4816b80586bbf2f7e3ec,train,0,8.0,1overf,H1,2562,0.11400255344511474,0.09516608715057373,0.2821033000946045,0.5545430183410645
42065c08674440aa9db358b47430baf6,train,0,5.0,1overf,H0,1950,inf,0.568430632352829,0.7553943395614624,inf
42065c08674440aa9db358b47430baf6,train,0,5.0,1overf,H1,1245,0.08667979652144343,0.0601576566696167,0.2533535957336426,0.8631857633590698
fb7f311c661a46a5bf7eeae4aea02cfb,train,0,3.0,1overf,H0,1936,inf,0.6985709965229034,0.9196140766143799,inf
fb7f311c661a46a5bf7eeae4aea02cfb,train,0,3.0,1overf,H1,1536,0.09509412792976946,0.0715315043926239,0.2552013397216797,1.3624988794326782
ab3afc10e2104e14980e1093d4fd1afe,train,0,5.0,1overf,H0,3000,inf,1.398429036140442,2.0436975955963135,inf
ab3afc10e2104e14980e1093d4fd1afe,train,0,5.0,1overf,H1,4808,0.1290306817126552,0.10668301582336426,0.3220860958099365,0.5790524482727051
621f56d51ee4446e938588c1644e0aa7,test,0,8.0,1overf,H0,912,inf,1.0615320801734924,1.3973106145858765,inf
621f56d51ee4446e938588c1644e0aa7,test,0,8.0,1overf,H1,658,0.1396478253294994,0.10751479864120483,0.37836480140686035,1.782222032546997
b2ae122e9a8946c8bb321e3b82d76217,test,0,3.0,1overf,H0,3000,inf,0.5092732310295105,0.7095492482185364,inf
b2ae122e9a8946c8bb321e3b82d76217,test,0,3.0,1overf,H1,1618,0.08536325233018001,0.058918148279190063,0.2715216279029846,0.6927351355552673
e3e46af04a554be3a0f28d409dd331b0,train,0,6.0,1overf,H0,1978,inf,1.0854932069778442,1.5645782947540283,inf
e3e46af04a554be3a0f28d409dd331b0,train,0,6.0,1overf,H1,2559,0.11630141993619912,0.09221839904785156,0.29716646671295166,0.48758912086486816
9de4083236e440d18f6e120c56c22fdc,val,0,6.0,white,H0,3000,inf,1.4181808233261108,2.082662343978882,inf
9de4083236e440d18f6e120c56c22fdc,val,0,6.0,white,H1,4952,0.133480582103398,0.11111384630203247,0.3310394287109375,0.5708940029144287
f362bef4a9b04cb58f6bc375ddae6ce2,train,0,4.0,1overf,H0,3000,inf,1.4037758111953735,2.0081117153167725,inf
f362bef4a9b04cb58f6bc375ddae6ce2,train,0,4.0,1overf,H1,4830,0.1276396213974765,0.1045650839805603,0.3244316577911377,0.5503566265106201
9e903dbbd59847a4bd0b1d1f6757ad69,train,0,10.0,1overf,H0,2016,inf,1.4746181964874268,2.113032341003418,inf
9e903dbbd59847a4bd0b1d1f6757ad69,train,0,10.0,1overf,H1,3098,0.13849843972109455,0.11380118131637573,0.3467031717300415,0.6684447526931763
c927e0fb4cc14265b2bb259a89db001b,train,0,3.0,1overf,H0,3000,inf,1.22353196144104,1.7288769483566284,inf
c927e0fb4cc14265b2bb259a89db001b,train,0,3.0,1overf,H1,4508,0.11989194622797149,0.09927219152450562,0.302303671836853,0.5612170696258545
f654c17495ed40899be9e064090f3b00,val,0,3.0,1overf,H0,3000,inf,0.5038726031780243,0.6864822506904602,inf
f654c17495ed40899be9e064090f3b00,val,0,3.0,1overf,H1,2039,0.07570828248204525,0.05313730239868164,0.22029376029968262,0.7648089528083801
bcff849df84a485d8ef4e4f42d8f7793,train,0,3.0,white,H0,3000,inf,1.4221440553665161,2.0374221801757812,inf
bcff849df84a485d8ef4e4f42d8f7793,train,0,3.0,white,H1,4983,0.13506757289607818,0.11101675033569336,0.3354858160018921,0.6133064031600952
43e750b0044344d69b0b2f9400e06ffe,train,0,10.0,1overf,H0,1000,inf,1.1930820941925049,1.7179746627807617,inf
43e750b0044344d69b0b2f9400e06ffe,train,0,10.0,1overf,H1,1170,0.13677550243516254,0.11765938997268677,0.3369109630584717,0.6004360914230347
c879b228a8a84907915f46433918c76b,train,0,6.0,1overf,H0,3000,inf,1.0928835272789001,1.5134670734405518,inf
c879b228a8a84907915f46433918c76b,train,0,6.0,1overf,H1,4340,0.10804178640589736,0.08923625946044922,0.2740628719329834,0.5054037570953369
12bd4310be454a4c9395a3dd7c828b3c,val,0,8.0,white,H0,2020,inf,1.2905880212783813,1.8844588994979858,inf
12bd4310be454a4c9395a3dd7c828b3c,val,0,8.0,white,H1,2945,0.1335107109137828,0.10874772071838379,0.33894431591033936,0.6501892805099487
7c377a89a6bd4547b76d0f9020807581,test,0,4.0,white,H0,2032,inf,1.4952241778373718,2.1798486709594727,inf
7c377a89a6bd4547b76d0f9020807581,test,0,4.0,white,H1,3179,0.13649953795364347,0.11674904823303223,0.3370243310928345,0.6300476789474487
d9feea34675e462690a997788eb3ee62,val,0,2.0,1overf,H0,1943,inf,0.5987561941146851,0.8039364814758301,inf
d9feea34675e462690a997788eb3ee62,val,0,2.0,1overf,H1,1378,0.08618451239668233,0.06223839521408081,0.25396227836608887,0.5045193433761597
7191396841814d2f8d477f473acf6bfd,val,0,10.0,1overf,H0,1929,inf,0.8636725544929504,1.1118144989013672,inf
7191396841814d2f8d477f473acf6bfd,val,0,10.0,1overf,H1,1677,0.1285714806370175,0.09394383430480957,0.36907458305358887,0.9198784828186035
7967237f01274d41845078f8f9459537,train,0,8.0,white,H0,1000,inf,1.1770233511924744,1.7945307493209839,inf
7967237f01274d41845078f8f9459537,train,0,8.0,white,H1,1113,0.13265811566929506,0.10763442516326904,0.32418179512023926,0.600251317024231
b19878a7a68e4ff6ad0dc9d1a24b16d0,val,0,4.0,white,H0,2024,inf,1.4846238493919373,2.0881526470184326,inf
b19878a7a68e4ff6ad0dc9d1a24b16d0,val,0,4.0,white,H1,3029,0.13693384334725411,0.11612224578857422,0.3463778495788574,0.6172158718109131
5c39645ceefa41638a66439ba83da02d,train,0,3.0,white,H0,989,inf,1.4357131719589233,1.9782202243804932,inf
5c39645ceefa41638a66439ba83da02d,train,0,3.0,white,H1,1301,0.14042299889675203,0.11652755737304688,0.3510242700576782,0.5291600227355957
33bf3ed94ceb4d72a755528059a2e385,train,0,6.0,1overf,H0,1971,inf,1.0611369609832764,1.5134282112121582,inf
33bf3ed94ceb4d72a755528059a2e385,train,0,6.0,1overf,H1,2544,0.11635662366946538,0.09352481365203857,0.29086828231811523,0.6612401008605957
bd520776c02a44eb88bbabf09498505f,train,0,8.0,1overf,H0,1950,inf,0.7777502536773682,1.0373502969741821,inf
bd520776c02a44eb88bbabf09498505f,train,0,8.0,1overf,H1,1449,0.11033034081949375,0.07942056655883789,0.31709516048431396,0.5990809202194214
276ae61def7f42bdb00a297254be6c7d,train,0,10.0,1overf,H0,1006,inf,1.1514082551002502,1.7709283828735352,inf
276ae61def7f42bdb00a297254be6c7d,train,0,10.0,1overf,H1,1125,0.1395359589788649,0.11586248874664307,0.3567913770675659,0.5022397041320801
da4d0df7f7b34f1aaf08bd4aba8e0a49,train,0,5.0,white,H0,3000,inf,1.4259479641914368,2.062058687210083,inf
da4d0df7f7b34f1aaf08bd4aba8e0a49,train,0,5.0,white,H1,4835,0.1323921901486899,0.10720574855804443,0.33287107944488525,0.576629638671875
78d36cad4614430eb58a143c18f50c3d,val,0,3.0,1overf,H0,982,inf,1.077343463897705,1.4667373895645142,inf
78d36cad4614430eb58a143c18f50c3d,val,0,3.0,1overf,H1,1034,0.11926863686950802,0.09472829103469849,0.3121187686920166,0.499966025352478
1be62f28bbb145258d8a2ea6ab9f7fe5,train,0,8.0,1overf,H0,989,inf,1.3493926525115967,2.2567293643951416,inf
1be62f28bbb145258d8a2ea6ab9f7fe5,train,0,8.0,1overf,H1,1228,0.13925510266316443,0.11328405141830444,0.35032689571380615,0.6484251022338867
5a59ed3fbc5e45f0a9ac6cc89a889651,train,0,8.0,white,H0,3000,inf,1.1957621574401855,1.8757824897766113,inf
5a59ed3fbc5e45f0a9ac6cc89a889651,train,0,8.0,white,H1,4466,0.12620108035771344,0.10243743658065796,0.3225443363189697,0.6161378622055054
1bf599745eca48b989cc94c9751f1d7d,train,0,4.0,1overf,H0,2020,inf,1.2687018513679504,1.8331494331359863,inf
1bf599745eca48b989cc94c9751f1d7d,train,0,4.0,1overf,H1,2913,0.13478319202138925,0.10975611209869385,0.3400765657424927,0.5801798105239868
be6f09fcea354128ad28e3660613196d,val,0,4.0,1overf,H0,3000,inf,0.6235187351703644,0.8449326753616333,inf
be6f09fcea354128ad28e3660613196d,val,0,4.0,1overf,H1,2226,0.09350847899378256,0.0676552951335907,0.2626340985298157,1.0015616416931152
5e114fd0bd2440ccbf015355e83e9d0f,train,0,8.0,1overf,H0,1010,inf,1.314124584197998,1.9157929420471191,inf
5e114fd0bd2440ccbf015355e83e9d0f,train,0,8.0,1overf,H1,1258,0.13080760377010595,0.10410106182098389,0.33306407928466797,0.6555343866348267
fe9cac64dda74a95b7568782786dae89,train,0,3.0,1overf,H0,2013,inf,1.2658579349517822,1.9193181991577148,inf
fe9cac64dda74a95b7568782786dae89,train,0,3.0,1overf,H1,2805,0.1257544901706743,0.10560429096221924,0.324987530708313,0.5302932262420654
165ba0e2f9414a07863c8f729039ddda,train,0,5.0,1overf,H0,2034,inf,1.2347615957260132,1.8938997983932495,inf
165ba0e2f9414a07863c8f729039ddda,train,0,5.0,1overf,H1,2867,0.12417670108318163,0.09990620613098145,0.3128330707550049,0.6304223537445068
a0a811c01f1d44c8b9f7fda1602dfceb,test,0,2.0,1overf,H0,2013,inf,1.0799323320388794,1.6062047481536865,inf
a0a811c01f1d44c8b9f7fda1602dfceb,test,0,2.0,1overf,H1,2578,0.11560903527738514,0.09354424476623535,0.292896032333374,0.5457513332366943
9ebc89d88ddb441eb002cbe103660158,train,0,4.0,white,H0,3000,inf,1.4352408647537231,1.9859058856964111,inf
9ebc89d88ddb441eb002cbe103660158,train,0,4.0,white,H1,5031,0.14013086837225655,0.11681485176086426,0.3455764055252075,0.550696611404419
9f5aff69dd45411db7520400ef2b8437,train,0,6.0,1overf,H0,2027,inf,1.257392406463623,1.9032448530197144,inf
9f5aff69dd45411db7520400ef2b8437,train,0,6.0,1overf,H1,2875,0.1282580603101979,0.10599255561828613,0.32717740535736084,0.5520719289779663
30830ec7f0ae4a2d8d9e7dcec1479dc6,val,0,2.0,1overf,H0,2016,inf,1.4550527930259705,2.1116039752960205,inf
30830ec7f0ae4a2d8d9e7dcec1479dc6,val,0,2.0,1overf,H1,3171,0.1375635288296269,0.11283004283905029,0.344646692276001,0.5627559423446655
7d39de8740a74a86bcd29a254aaaf16a,train,0,4.0,1overf,H0,975,inf,1.2988665103912354,1.8173243999481201,inf
7d39de8740a74a86bcd29a254aaaf16a,train,0,4.0,1overf,H1,1136,0.14316775062134568,0.11516457796096802,0.37103724479675293,0.5760825872421265
f61ef25777e84240aae1c99803535dd0,train,0,6.0,1overf,H0,1008,inf,1.564650535583496,2.4098384380340576,inf
f61ef25777e84240aae1c99803535dd0,train,0,6.0,1overf,H1,1264,0.13522492207681078,0.10998308658599854,0.3431367874145508,0.5846500396728516
2b1ccc80484a4ae68eef528125ff3ec6,train,0,8.0,1overf,H0,1003,inf,1.389001488685608,2.033106565475464,inf
2b1ccc80484a4ae68eef528125ff3ec6,train,0,8.0,1overf,H1,1222,0.13544983559466423,0.1093021035194397,0.34459424018859863,0.6416503190994263
1387ea9a10c14a98ad83505239d8313c,train,0,2.0,1overf,H0,3000,inf,0.6102050840854645,0.8290325403213501,inf
1387ea9a10c14a98ad83505239d8313c,train,0,2.0,1overf,H1,2153,0.08618321783643404,0.06532096862792969,0.2370120882987976,0.6614342927932739
c3f7aebcdaf348b1ab926b6e873b3572,train,0,5.0,1overf,H0,982,inf,1.2536258101463318,1.7084481716156006,inf
c3f7aebcdaf348b1ab926b6e873b3572,train,0,5.0,1overf,H1,1215,0.13934169173731234,0.12042200565338135,0.33567965030670166,0.5497068166732788
0349e39fa23d41e5af0201814c63b5f6,train,0,3.0,white,H0,2034,inf,1.2858064770698547,1.9671721458435059,inf
0349e39fa23d41e5af0201814c63b5f6,train,0,3.0,white,H1,2800,0.1257735984666007,0.10324239730834961,0.31569337844848633,0.518132209777832
2977d2c205294d4e871d39a2fcb8ce1a,train,0,8.0,white,H0,2024,inf,1.4835765361785889,2.2400529384613037,inf
2977d2c205294d4e871d39a2fcb8ce1a,train,0,8.0,white,H1,3029,0.1402520961437181,0.11504209041595459,0.3485901355743408,0.5845948457717896
21138ea83ac44877a4a2ea9c8c24b349,test,0,10.0,white,H0,2034,inf,1.26580810546875,1.9762260913848877,inf
21138ea83ac44877a4a2ea9c8c24b349,test,0,10.0,white,H1,2910,0.1307336878940412,0.1066889762878418,0.3273695707321167,0.6655102968215942
d908c80c2f8f43fbbe93b398977d783b,train,0,8.0,white,H0,3000,inf,1.4337000250816345,2.0821797847747803,inf
d908c80c2f8f43fbbe93b398977d783b,train,0,8.0,white,H1,5065,0.13432476598206772,0.11024928092956543,0.33700764179229736,0.6330997943878174
4edc1ee7e78d4779afce02133867d35e,train,0,2.0,1overf,H0,3000,inf,1.1786733269691467,1.763547420501709,inf
4edc1ee7e78d4779afce02133867d35e,train,0,2.0,1overf,H1,4571,0.1234803488728672,0.09964215755462646,0.3131648302078247,0.5878398418426514
96dd2de455b24fa7b44c47b4a6319088,train,0,10.0,1overf,H0,2016,inf,1.4452233910560608,2.0566630363464355,inf
96dd2de455b24fa7b44c47b4a6319088,train,0,10.0,1overf,H1,3142,0.13418525241120918,0.10989636182785034,0.33806753158569336,0.6029924154281616
250a6c36dfc34e43a35588aecf36fc43,train,0,6.0,1overf,H0,989,inf,1.304897427558899,1.919659972190857,inf
250a6c36dfc34e43a35588aecf36fc43,train,0,6.0,1overf,H1,1181,0.1304048283639144,0.10837423801422119,0.3358362913131714,0.5119050741195679
9f323a2f509441f696fda498e119c034,val,0,6.0,1overf,H0,2024,inf,1.461545705795288,2.0487804412841797,inf
9f323a2f509441f696fda498e119c034,val,0,6.0,1overf,H1,3144,0.13440228797703904,0.10839474201202393,0.34477365016937256,0.5522605180740356
